,longitude,latitude
2061,-0.17699,51.49401
2062,-0.17666,51.49497
2063,-0.17695,51.49439
2064,-0.2888,51.36014
2065,-0.16182,51.49668
2066,-0.16139,51.49816
2067,-0.15996,51.49607
2068,-0.01978,51.49817
2069,-0.16053,51.49764
2070,-0.07288,51.51942
2071,-0.17542,51.5234
2072,-0.16936,51.51182
2073,-0.08791,51.53081
2074,-0.07339,51.52324
2075,-0.07364,51.52278
2076,-0.07505,51.52287
2077,-0.13641,51.51827
2078,-0.09543,51.50126
2079,-0.31192,51.61719
2080,-0.31367,51.61723
2081,-0.47279,51.48152
2082,-0.18545,51.52388
2083,-0.06305,51.53423
2084,-0.21123,51.50654
2085,-0.01299,51.46871
2086,-0.09243,51.53634
2087,-0.123147,51.510532
2088,-0.12429,51.40736
2089,-0.1729,51.49872
2090,-0.12629,51.47416
2091,-0.123147,51.510532
2092,-0.47866,51.54642
2093,0.12021,51.37466
2094,-0.08005,51.54028
2095,-0.11362,51.52096
2096,-0.05305,51.61797
2097,-0.01833,51.4986
2098,-0.01757,51.49711
2099,-0.11224,51.38399
2100,-0.17293,51.52671
2101,-0.04256,51.52303
2102,-0.0807,51.54098
2103,-0.16767,51.46328
2104,-0.13551,51.51393
2105,-0.16237,51.52062
2106,-0.109232,51.516747
2107,-0.14559,51.53958
2108,-0.14576,51.53969
2109,-0.16133,51.49102
2110,-0.11296,51.51715
2111,-0.1990551,51.4168669
2112,-0.16406,51.52037
2113,0.00751,51.5672
2114,-0.170293,51.462364
2115,-0.01703,51.5192
2116,-0.25772,51.54085
2117,-0.21309,51.57249
2118,-0.14026,51.51927
2119,-0.20123,51.48311
2120,-0.3133,51.61767
2121,0.12531,51.49015
2122,-0.13271,51.5126
2123,-0.35567,51.58454
2124,-0.1953,51.52214
2125,-0.07642,51.54469
2126,-0.26668,51.56675
2127,-0.0961,51.55506
2128,-0.2677,51.56677
2129,-0.13953,51.49196
2130,-0.13463,51.48987
2131,-0.11523,51.52855
2132,-0.16913,51.47842
2133,-0.33775,51.52783
2134,-0.11723,51.54697
2135,-0.07226,51.5195
2136,-0.14689,51.49859
2137,-0.10861,51.52297
2138,-0.19693,51.52287
2139,-0.07288,51.51937
2140,-0.09371,51.52936
2141,-0.19699,51.52449
2142,-0.15948,51.52455
2143,-0.14601,51.49057
2144,-0.15203,51.54919
2145,-0.10724,51.47691
2146,-0.12407,51.51543
2147,-0.1352326498350778,51.48108147385107
2148,-0.47129,51.53856
2149,-0.123147,51.510532
2150,-0.30373,51.3922
2151,-0.28646,51.55386
2152,-0.10751,51.50226
2153,-0.11041,51.52041
2154,-0.13782,51.5224
2155,-0.20558,51.56574
2156,-0.19315,51.49316
2157,-0.17692,51.49545
2158,-0.17671,51.4941
2159,-0.06248,51.5168
2160,-0.17224,51.55751
2161,-0.1473,51.49835
2162,-0.17818,51.49384
2163,-0.1769,51.49401
2164,-0.07788,51.56202
2165,-0.17011,51.54863
2166,-0.35258,51.56869
2167,-0.18722,51.50143
2168,-0.05501,51.54861
2169,-0.22855,51.53053
2170,-0.16931,51.5189
2171,-0.22856,51.53039
2172,-0.16847,51.51723
2173,-0.01895,51.50161
2174,-0.12211,51.51607
2175,-0.11345,51.52153
2176,-0.12863,51.51022
2177,-0.12938,51.49766
2178,-0.21338,51.50626
2179,-0.14245,51.51932
2180,-0.20119,51.535149
2181,-0.20119,51.535149
2182,-0.17716,51.49382
2183,-0.17895,51.49402
2184,-0.17284,51.49851
2185,-0.13613,51.48834
2186,-0.03839,51.64283
2187,-0.14055,51.51696
2188,-0.0888591106659269,51.52976343681333
2189,-0.016502,51.592922
2190,-0.14948,51.57193
2191,-0.14128,51.51932
2192,-0.125533,51.525368
2193,-0.14093,51.51874
2194,-0.1435,51.54073
2195,0.09472,51.57316
2196,-0.27431,51.60023
2197,-0.17481,51.51636
2198,-0.13387,51.52825
2199,-0.13541,51.49007
2200,-0.16919,51.49106
2201,-0.13531,51.48999
2202,-0.13535,51.48798
2203,-0.13602,51.48951
2204,-0.13579,51.48966
2205,-0.134,51.49026
2206,-0.12415,51.51481
2207,-0.13436,51.48831
2208,-0.12201,51.51604
2209,-0.125664,51.515011
2210,-0.13416,51.48958
2211,-0.07146,51.51505
2212,-0.0695,51.51339
2213,-0.07117,51.51365
2214,-0.07121,51.51331
2215,-0.16858,51.48659
2216,0.06965,51.552
2217,-0.2187554003633818,51.39351634093932
2218,-0.01894,51.49851
2219,-0.16864,51.5175
2220,-0.28538,51.49079
2221,0.0399,51.38826
2222,-0.17995,51.51318
2223,-0.13527,51.48892
2224,-0.21709,51.4259
2225,-0.20119,51.535149
2226,-0.20119,51.535149
2227,-0.20119,51.535149
2228,-0.20119,51.535149
2229,-0.20119,51.535149
2230,-0.13804,51.54044
2231,-0.2276,51.54095
2232,-0.17748,51.49387
2233,-0.17672,51.4953
2234,-0.228452,51.54142
2235,-0.22758,51.54117
2236,-0.18591,51.51201
2237,-0.22951,51.54172
2238,-0.17676,51.49466
2239,-0.22731,51.54046
2240,-0.27544,51.50587
2241,-0.22929,51.54105
2242,-0.22728,51.54034
2243,-0.22902,51.54066
2244,-0.22773,51.54029
2245,-0.22947,51.54065
2246,-0.13335,51.48965
2247,-0.162934,51.51368
2248,-0.256,51.50521
2249,-0.29645,51.40496
2250,-0.1857,51.51405
2251,-0.18697,51.51112
2252,-0.18698,51.51277
2253,-0.13758,51.54218
2254,-0.13204,51.52989
2255,-0.09217,51.57616
2256,-0.09322,51.575581
2257,-0.02672,51.50187
2258,0.16438,51.4856
2259,-0.02601,51.49994
2260,-0.0247,51.50115
2261,-0.02681,51.50138
2262,-0.0254,51.5017
2263,-0.09412,51.57522
2264,-0.0269,51.49965
2265,0.02744,51.5818
2266,-0.28928,51.51106
2267,-0.145643,51.53738
2268,-0.11497,51.59637
2269,-0.1686,51.47207
2270,-0.11388,51.47132
2271,-0.17698,51.49466
2272,-0.17743,51.49393
2273,-0.17706,51.49467
2274,-0.09266,51.50006
2275,-0.17673,51.49532
2276,-0.14704,51.47496
2277,-0.13399,51.48979
2278,-0.14064,51.51997
2279,-0.04601,51.49081
2280,-0.123568,51.515774
2281,-0.14622,51.46553
2282,-0.13259,51.51788
2283,-0.21055,51.47798
2284,-0.22648,51.53991
2285,-0.22537,51.54231
2286,-0.13659,51.48519
2287,-0.06918,51.47587
2288,0.1211,51.56413
2289,-0.16299,51.49047
2290,-0.06669,51.51706
2291,-0.17107,51.52499
2292,-0.13367,51.53274
2293,-0.25371,51.56244
2294,-0.10238,51.52001
2295,-0.16716,51.4762
2296,-0.05626,51.50026
2297,-0.07857,51.49616
2298,-0.14566,51.52162
2299,-0.08122,51.54199
2300,-0.13894,51.52232
2301,-0.19079,51.52533
2302,-0.18674,51.51248
2303,-0.18255,51.51881
2304,-0.04724,51.6338
2305,-0.27588,51.51935
2306,0.06618,51.48991
2307,-0.18667,51.46659
2308,-0.07783,51.53129
2309,0.01923,51.55363
2310,-0.14213,51.51456
2311,-0.14732,51.54178
2312,-0.18675,51.51033
2313,-0.16801,51.48896
2314,-0.18545,51.51064
2315,-0.27857,51.61994
2316,0.01619,51.50757
2317,0.14757,51.54599
2318,0.073603,51.535545
2319,-0.13864,51.52163
2320,-0.18679,51.51104
2321,-0.18568,51.51283
2322,-0.18513,51.51245
2323,-0.18486,51.51198
2324,-0.18678,51.51262
2325,-0.18521,51.51262
2326,-0.18557,51.51078
2327,-0.11414,51.55174
2328,-0.07455,51.52057
2329,-0.0751,51.51129
2330,-0.19139,51.49303
2331,-0.07472,51.51313
2332,-0.07483,51.51184
2333,-0.07667,51.51337
2334,-0.0767,51.5128
2335,-0.15994,51.52002
2336,-0.07547,51.51151
2337,-0.07509,51.51129
2338,-0.18112,51.51403
2339,-0.28767,51.5109
2340,-0.07529,51.51163
2341,-0.07517,51.51302
2342,-0.07471,51.51289
2343,-0.07689,51.51304
2344,-0.20627,51.48851
2345,-0.07481,51.51199
2346,-0.16953973750713,51.49146662706248
2347,-0.12234,51.40546
2348,-0.19284,51.50885
2349,-0.02157,51.49913
2350,-0.05193,51.45881
2351,-0.19047,51.48618
2352,-0.133158,51.491856
2353,-0.18979,51.49388
2354,-0.15088,51.52234
2355,-0.16567,51.51405
2356,-0.20602,51.55538
2357,-0.18373,51.4712
2358,-0.17737,51.52522
2359,-0.02224,51.47346
2360,-0.15957,51.5218
2361,-0.16022,51.52173
2362,-0.07299,51.51963
2363,0.15777,51.45566
2364,-0.28754,51.51081
2365,-0.18141,51.51504
2366,-0.16417,51.51604
2367,-0.12331,51.51862
2368,-0.07874,51.4907
2369,-0.46111,51.4803
2370,-0.46252,51.48034
2371,-0.06693,51.50661
2372,-0.19965,51.54479
2373,-0.12419,51.51669
2374,-0.2135,51.48733
2375,-0.12456,51.51725
2376,-0.19972,51.54505
2377,-0.12319,51.51905
2378,-0.15203,51.5447
2379,-0.21193,51.49752
2380,-0.03428,51.67153
2381,-0.12266,51.51736
2382,-0.1265,51.51546
2383,-0.15639,51.47344
2384,-0.21169,51.49103
2385,-0.461659,51.482365
2386,-0.46254,51.48135
2387,-0.12312,51.51904
2388,-0.18982,51.5367
2389,-0.12487,51.51864
2390,-0.16539,51.51764
2391,-0.17913,51.51629
2392,-0.12237,51.4071
2393,0.00107,51.54315
2394,-0.06617,51.61232
2395,-0.0844,51.39697
2396,0.08839,51.50187
2397,-0.18226,51.47182
2398,-0.17044,51.4913
2399,-0.19369,51.4928
2400,-0.19533,51.49447
2401,-0.19389,51.49237
2402,-0.17618,51.48325
2403,-0.19346,51.49265
2404,-0.33401,51.55708
2405,-0.21107,51.52053
2406,0.16257,51.5537
2407,-0.46098,51.48164
2408,-0.19263,51.54996
2409,-0.27496,51.60165
2410,-0.10221,51.62532
2411,-0.09967,51.62443
2412,-0.08974,51.59448
2413,-0.17548,51.52358
2414,-0.075284,51.510468
2415,-0.12103,51.46204
2416,-0.09327,51.51262
2417,-0.33193,51.55754
2418,-0.14,51.51651
2419,-0.33375,51.55774
2420,-0.33177,51.55756
2421,-0.16561,51.46121
2422,-0.33208,51.55625
2423,-0.33357,51.55599
2424,-0.14072,51.51448
2425,-0.11891,51.54891
2426,-0.07113,51.50144
2427,-0.46063,51.48324
2428,-0.13653,51.54526
2429,-0.19197,51.59226
2430,0.0089,51.48623
2431,-0.13618,51.54488
2432,-0.2256876038584306,51.55639894685448
2433,-0.14778,51.50666
2434,-0.17204,51.61285
2435,-0.19156,51.48617
2436,0.01361,51.44933
2437,-0.11796,51.51962
2438,-0.11602,51.5211
2439,-0.11737,51.5217
2440,-0.11663,51.52189
2441,-0.11607,51.52153
2442,-0.15423,51.5427
2443,-0.19976,51.3446
2444,-0.14978,51.61301
2445,-0.14904,51.57736
2446,-0.12425,51.51589
2447,0.117555215933627,51.48904497729969
2448,-0.17043,51.46261
2449,-0.154218,51.512115
2450,-0.12174,51.51534
2451,0.07137,51.5518
2452,-0.2087,51.49981
2453,-0.23217,51.41734
2454,0.01063,51.55665
2455,-0.13807,51.5389
2456,-0.14472,51.46561
2457,-0.46077,51.48345
2458,-0.46059,51.48298
2459,-0.15127,51.55053
2460,-0.48586,51.53925
2461,-0.46117,51.48126
2462,-0.46108,51.48145
2463,-0.09272,51.51291
2464,-0.09299,51.51218
2465,-0.1515,51.54862
2466,0.06859,51.48953
2467,-0.02213,51.50139
2468,-0.13461,51.47565
2469,-0.11562,51.49065
2470,-0.09312,51.54709
2471,-0.17352,51.51363
2472,-0.0783,51.49338
2473,-0.17179,51.51411
2474,-0.17328,51.51537
2475,-0.18007,51.51548
2476,-0.17212,51.51569
2477,-0.17311,51.51525
2478,-0.13605,51.49196
2479,-0.17219,51.51339
2480,-0.17151,51.51553
2481,-0.17219,51.51542
2482,-0.17167,51.51501
2483,0.02952,51.45816
2484,-0.1866,51.49339
2485,-0.12177,51.51551
2486,0.04433,51.52223
2487,0.07366,51.48491
2488,-0.16998,51.46262
2489,-0.02185,51.46375
2490,-0.17166,51.51783
2491,-0.0899,51.59423
2492,-0.26609,51.56975
2493,-0.16323,51.45201
2494,-0.12817,51.51004
2495,-0.4626,51.48355
2496,-0.13101,51.51321
2497,-0.07252,51.52455
2498,-0.2853,51.36595
2499,-0.15453,51.51603
2500,0.1848639639031579,51.46560554227717
2501,-0.04055,51.65751
2502,-0.15939,51.52423
2503,-0.14525,51.49802
2504,-0.34296,51.43093
2505,-0.46263,51.48215
2506,-0.46086,51.4818
2507,-0.17284,51.51344
2508,-0.16345,51.51887
2509,-0.25034,51.59559
2510,-0.01814,51.45236
2511,-0.03231,51.44856
2512,-0.03869,51.44096
2513,-0.19225,51.51472
2514,0.02011,51.50783
2515,-0.01795,51.45275
2516,-0.06614,51.64372
2517,-0.1909,51.51471
2518,-0.46255,51.4835
2519,-0.46234,51.4812
2520,-0.46056,51.48178
2521,-0.46087,51.48147
2522,-0.18495,51.49404
2523,-0.14644,51.50755
2524,-0.14561,51.50592
2525,-0.4626,51.48341
2526,-0.15897,51.49484
2527,-0.09833,51.46404
2528,-0.07478,51.54862
2529,-0.19662,51.49848
2530,-0.46133,51.48349
2531,-0.13469,51.52029
2532,-0.36682,51.46925
2533,-0.13875,51.53502
2534,-0.18222,51.47341
2535,-0.13934,51.5335
2536,-0.13806,51.53517
2537,-0.13792,51.53487
2538,-0.13813,51.53513
2539,-0.17477,51.4699
2540,-0.0929,51.52437
2541,-0.13162,51.51105
2542,-0.173787,51.468891
2543,-0.06598,51.64439
2544,-0.35338,51.57014
2545,-0.15035,51.41245
2546,-0.13714,51.51989
2547,-0.20401,51.52717
2548,-0.09687,51.55718
2549,-0.31515,51.51392
2550,-0.017256,51.451775
2551,-0.15309,51.51163
2552,-0.15635,51.51401
2553,-0.17291,51.46786
2554,-0.17439,51.46795
2555,-0.11355,51.48131
2556,-0.15901,51.51783
2557,-0.13144,51.51104
2558,-0.01655,51.45097
2559,-0.12083,51.49303
2560,-0.15295,51.44322
2561,-0.46215,51.48337
2562,-0.11519,51.46262
2563,-0.20102,51.54147
2564,-0.13724,51.53351
2565,-0.13745,51.53351
2566,-0.11473,51.46091
2567,-0.13714,51.53459
2568,-0.13755,51.53317
2569,-0.13945,51.53372
2570,-0.13868,51.53523
2571,-0.0121359727143072,51.482701588658735
2572,-0.154218,51.512115
2573,-0.13918,51.51389
2574,-0.09451,51.51215
2575,-0.12404,51.4804
2576,-0.18747,51.51289
2577,0.08987,51.5033
2578,-0.10156,51.56267
2579,-0.15257,51.5201
2580,-0.29166,51.50962
2581,-0.2677,51.56943
2582,-0.26843,51.56901
2583,-0.26806,51.56756
2584,-0.26821,51.56735
2585,-0.17691,51.5549
2586,-0.18413,51.49051
2587,-0.26777,51.56927
2588,-0.10492,51.46866
2589,-0.15955,51.52298
2590,-0.19373,51.51041
2591,-0.21038,51.52031
2592,0.03398,51.54473
2593,-0.46095,51.48317
2594,-0.06375,51.53364
2595,-0.13165,51.49153
2596,-0.1393201817790275,51.51423767461578
2597,-0.1369975622575276,51.48172616112531
2598,-0.17833,51.5147
2599,-0.0165,51.45256
2600,-0.01647,51.45095
2601,0.08786,51.50313
2602,-0.19737,51.49133
2603,0.08473,51.50114
2604,0.0278,51.49967
2605,0.06496,51.48985
2606,-0.18559,51.47476
2607,-0.13685,51.52237
2608,-0.19351,51.57204
2609,-0.1985898649908747,51.5052791511966
2610,-0.13602,51.51783
2611,-0.09317,51.52751
2612,0.18646,51.57841
2613,-0.09703,51.51178
2614,0.08947,51.50071
2615,0.12839,51.51252
2616,0.13126,51.51229
2617,-0.24056,51.5029
2618,-0.17939,51.46554
2619,-0.15822,51.51804
2620,-0.3243,51.46792
2621,-0.20275,51.51887
2622,-0.04544,51.50057
2623,-0.18999,51.49115
2624,-0.18131,51.51395
2625,-0.05097,51.53884
2626,-0.16687,51.47671
2627,0.02993,51.50293
2628,-0.14543,51.53906
2629,-0.00612,51.55494
2630,-0.22063,51.40834
2631,-0.19215,51.51269
2632,-0.19092,51.51257
2633,-0.18988,51.5367
2634,-0.18755,51.50076
2635,-0.2077232431954593,51.49014523287895
2636,-0.13254,51.49191
2637,-0.20717,51.4904
2638,-0.26632,51.56728
2639,-0.02075,51.4982
2640,-0.018768791051874,51.49815309210765
2641,-0.25833,51.49254
2642,-0.1039918396378312,51.54156920484722
2643,-0.10683,51.54384
2644,-0.06023,51.59625
2645,-0.04284,51.49993
2646,-0.15206,51.54882
2647,-0.19492,51.54839
2648,0.00939,51.56484
2649,-0.28675,51.53805
2650,-0.20558,51.48728
2651,-0.14626,51.53946
2652,-0.29134,51.48901
2653,-0.20193,51.48199
2654,-0.1373,51.5348
2655,-0.13766,51.53524
2656,-0.13931,51.53472
2657,-0.13884,51.53516
2658,-0.13227,51.53303
2659,-0.13949,51.5335
2660,-0.1386,51.53293
2661,-0.13918,51.53314
2662,-0.13233,51.48279
2663,-0.20244,51.54208
2664,0.03214,51.51138
2665,-0.14132,51.51499
2666,-0.20307,51.54035
2667,-0.18568,51.51863
2668,-0.20248,51.54195
2669,-0.13623,51.51304
2670,-0.12819,51.48025
2671,-0.20879,51.49186
2672,-0.16137,51.49736
2673,-0.071157,51.524937
2674,-0.1246590217419669,51.511729935510296
2675,-0.1262978864381971,51.51282865760725
2676,-0.31324,51.48246
2677,-0.1244627688738304,51.5129703826129
2678,-0.1264382259180441,51.512184228229295
2679,-0.08828,51.49772
2680,-0.09183,51.49354
2681,-0.01859,51.50271
2682,-0.1576,51.48946
2683,-0.15598,51.48964
2684,-0.145628,51.505577
2685,-0.095968,51.507557
2686,-0.02933,51.53076
2687,-0.11804,51.52114
2688,-0.17956,51.4224
2689,-0.10121,51.37379
2690,-0.13703,51.52007
2691,-0.13633,51.5116
2692,-0.1783,51.49424
2693,-0.46286,51.48044
2694,-0.30361,51.45597
2695,-0.10003,51.50602
2696,-0.11956,51.49306
2697,-0.09974,51.50453
2698,-0.09784,51.50479
2699,-0.14469,51.50575
2700,-0.14494,51.5057
2701,-0.03923,51.65729
2702,-0.23118,51.49737
2703,-0.14649,51.50792
2704,-0.0448,51.54007
2705,-0.0849,51.52717
2706,0.14707,51.48397
2707,-0.1716,51.46188
2708,-0.24319,51.48947
2709,-0.14429,51.51985
2710,0.06859,51.48956
2711,-0.15893,51.46185
2712,0.09293,51.48468
2713,-0.08191,51.50311
2714,-0.20982,51.5224
2715,-0.21179,51.50024
2716,-0.03514,51.51439
2717,-0.2420315756444049,51.578619813143696
2718,-0.33614,51.5022
2719,-0.36884,51.47885
2720,-0.17311,51.5137
2721,-0.14001,51.51774
2722,-0.1738,51.51379
2723,0.08995,51.53397
2724,0.08635,51.50054
2725,-0.12898,51.51356
2726,-0.288681,51.509914
2727,-0.28766,51.50894
2728,-0.26845,51.50705
2729,-0.136754,51.508156
2730,-0.19291,51.5087
2731,-0.18565,51.51081
2732,-0.18494,51.51239
2733,-0.29179,51.51128
2734,-0.29158,51.50898
2735,-0.21125,51.4987
2736,-0.18629,51.51277
2737,-0.16279,51.48611
2738,-0.13402,51.48807
2739,-0.14557,51.49228
2740,-0.14925,51.49714
2741,-0.1353,51.48819
2742,-0.15324,51.51773
2743,-0.12155,51.53044
2744,-0.25952,51.51563
2745,-0.1884,51.53738
2746,0.04423,51.50329
2747,-0.07005,51.51554
2748,-0.17641,51.49484
2749,-0.20215,51.5345
2750,-0.16373,51.49132
2751,-0.13645,51.51311
2752,-0.13816,51.51276
2753,-0.13778,51.51092
2754,-0.13613,51.51228
2755,-0.13769,51.513
2756,0.12052,51.5478
2757,-0.29322,51.48775
2758,-0.12425,51.51022
2759,-0.13709,51.51831
2760,-0.16449,51.49136
2761,-0.20155,51.54005
2762,-0.063175,51.510983
2763,-0.17477,51.49289
2764,-0.15836,51.49502
2765,-0.12002,51.48757
2766,-0.28783,51.51078
2767,-0.2961,51.53063
2768,-0.12516,51.51865
2769,-0.14087,51.51795
2770,-0.20813,51.49027
2771,-0.14271,51.51909
2772,-0.12453,51.51688
2773,-0.14102,51.51919
2774,-0.1406844284195001,51.51794522017406
2775,-0.05972,51.51596
2776,-0.05782,51.51552
2777,-0.05959,51.51572
2778,-0.05776,51.51555
2779,-0.4052,51.53163
2780,-0.31802,51.60034
2781,-0.071157,51.524937
2782,0.08517,51.50019
2783,-0.31763,51.6001
2784,-0.1728,51.46227
2785,-0.06857,51.47153
2786,-0.31498,51.51342
2787,-0.08421,51.58075
2788,-0.18307,51.51499
2789,-0.15766,51.49302
2790,-0.07262,51.53099
2791,-0.31628,51.60203
2792,-0.15789,51.49286
2793,-0.14932,51.50508
2794,-0.16442,51.493
2795,0.01841,51.47933
2796,-0.12369,51.40541
2797,-0.3157,51.60177
2798,-0.185,51.48494
2799,-0.1472,51.59838
2800,-0.14725,51.48149
2801,-0.07454,51.52937
2802,-0.08367,51.47821
2803,-0.05544,51.51539
2804,-0.12109,51.39251
2805,-0.12716,51.50998
2806,-0.1986564861657343,51.50281853090363
2807,-0.14176,51.52201
2808,-0.08826,51.51078
2809,-0.07682,51.54878
2810,-0.12129,51.53036
2811,-0.11958,51.53006
2812,-0.12137,51.53065
2813,-0.11965,51.53014
2814,-0.05824,51.51365
2815,-0.17686,51.46517
2816,-0.01105,51.48796
2817,-0.061703,51.53595
2818,-0.17003,51.46141
2819,-0.18473,51.51073
2820,-0.01494,51.54862
2821,0.12813,51.50917
2822,-0.21138,51.55127
2823,-0.13667,51.5105
2824,-0.132833,51.542965
2825,-0.03844,51.54102
2826,-0.13795,51.51285
2827,-0.20236,51.48741
2828,-0.18496,51.52095
2829,-0.1798418383516438,51.49138774872087
2830,-0.1772,51.52521
2831,-0.31564,51.59983
2832,-0.13776,51.51124
2833,-0.33965,51.5818
2834,-0.08779,51.53277
2835,-0.18637,51.51726
2836,-0.16337,51.52126
2837,-0.0458493759358284,51.54885199410604
2838,-0.18557,51.51376
2839,-0.2013,51.54214
2840,-0.131978,51.516899
2841,-0.13618,51.5132
2842,-0.13657,51.51317
2843,-0.13632,51.5128
2844,-0.13685,51.51092
2845,-0.13675,51.51312
2846,-0.13619,51.51231
2847,-0.13663,51.51093
2848,-0.13804,51.5113
2849,-0.14552,51.54641
2850,-0.04349,51.5429
2851,-0.1971,51.52298
2852,-0.14744,51.50509
2853,-0.12494,51.51649
2854,-0.14686,51.50671
2855,-0.12444,51.51783
2856,-0.10467,51.55402
2857,0.06179,51.45332
2858,-0.13082,51.48869
2859,-0.1301,51.49004
2860,-0.18456,51.51242
2861,-0.13791,51.51297
2862,-0.16738,51.49382
2863,-0.1385,51.5114
2864,-0.13644,51.51323
2865,-0.13633,51.51291
2866,-0.13794,51.51308
2867,-0.1867,51.51317
2868,-0.18354,51.48304
2869,-0.06916,51.38653
2870,-0.1729,51.49893
2871,-0.22336,51.46491
2872,-0.34085,51.579056
2873,-0.14476,51.54083
2874,-0.1608,51.52256
2875,-0.16335,51.51683
2876,-0.20327,51.54749
2877,0.0875761258714143,51.50085702562364
2878,0.10527,51.35679
2879,-0.11861,51.55719
2880,-0.23801,51.48006
2881,-0.20585,51.45599
2882,-0.13078,51.51306
2883,-0.16938,51.51637
2884,-0.17016,51.51812
2885,-0.17171,51.51647
2886,-0.1616884902255337,51.5256452929127
2887,-0.17076,51.51811
2888,-0.17007,51.51783
2889,-0.3027425618418162,51.41069665616324
2890,-0.17079,51.51604
2891,-0.17127,51.51789
2892,-0.1616,51.55326
2893,0.10842,51.36205
2894,-0.13127,51.52154
2895,-0.13895,51.52648
2896,-0.13314,51.52171
2897,-0.13111,51.51977
2898,-0.17983,51.52925
2899,-0.02298,51.47509
2900,-0.07887,51.45811
2901,-0.20107,51.54478
2902,-0.131952,51.51685
2903,-0.07212,51.52337
2904,-0.22162,51.50487
2905,-0.19471,51.48993
2906,-0.15612,51.49195
2907,-0.25443,51.48057
2908,-0.13211,51.53224
2909,-0.2854,51.41345
2910,-0.05068,51.55156
2911,-0.25782,51.51453
2912,-0.15701,51.53976
2913,-0.177054,51.484032
2914,-0.25912,51.51637
2915,-0.1302,51.43752
2916,-0.116962,51.519756
2917,-0.18426,51.51675
2918,-0.12728,51.51071
2919,-0.17729,51.54024
2920,-0.0349,51.67309
2921,-0.14089,51.53015
2922,-0.1874,51.51277
2923,0.10589,51.35538
2924,-0.007543,51.502533
2925,-0.13973,51.5176
2926,0.00545,51.49025
2927,0.01847,51.55354
2928,0.03594,51.52651
2929,-0.01184,51.51242
2930,-0.18565,51.51431
2931,-0.13621,51.48967
2932,-0.17335,51.5134
2933,-0.13714,51.52213
2934,-0.1402107899350094,51.49567381727019
2935,-0.14176,51.49666
2936,-0.13709,51.52091
2937,-0.16847,51.49339
2938,-0.05904,51.54881
2939,-0.1263,51.51592
2940,-0.20579,51.48822
2941,-0.07924,51.51755
2942,-0.07748,51.51857
2943,-0.07948,51.51891
2944,-0.07755,51.51775
2945,-0.07759,51.51723
2946,-0.33973,51.58011
2947,-0.08554,51.56706
2948,-0.11546,51.53064
2949,-0.1921,51.49396
2950,-0.19289,51.49342
2951,0.14176,51.47855
2952,0.15679,51.54382
2953,-0.13762,51.52152
2954,-0.0721,51.5238
2955,-0.06875,51.51526
2956,-0.14897,51.51841
2957,-0.19238,51.49098
2958,-0.20035,51.48443
2959,-0.14949,51.50606
2960,-0.186948,51.513008
2961,-0.13877,51.52082
2962,-0.16628,51.47137
2963,-0.10504,51.50292
2964,-0.16464,51.47097
2965,-0.11043,51.52962
2966,-0.0724676672302743,51.52374589874979
2967,0.18075,51.58895
2968,-0.12873,51.51211
2969,-0.13265,51.5092
2970,-0.19113,51.49117
2971,-0.25459,51.53803
2972,0.01793,51.55355
2973,-0.209173,51.505821
2974,-0.11144,51.53348
2975,-0.42758,51.46186
2976,-0.092760204059429,51.54223167416959
2977,-0.19467,51.52164
2978,-0.16449,51.47289
2979,-0.17161,51.46182
2980,-0.21681,51.51255
2981,-0.16408,51.4711
2982,-0.069437,51.516102
2983,-0.12559,51.51151
2984,-0.06874,51.51535
2985,-0.06849,51.5168
2986,-0.12867,51.48252
2987,-0.12953,51.51214
2988,0.09322,51.53401
2989,-0.1237559,51.5130174
2990,-0.06017,51.51576
2991,-0.2335,51.54404
2992,-0.08122,51.4741
2993,-0.17672,51.49358
2994,-0.06849,51.51585
2995,-0.14244,51.5225
2996,-0.17526,51.49306
2997,-0.17645,51.49287
2998,-0.17657,51.49425
2999,-0.15667,51.4951
3000,-0.15848,51.49378
3001,-0.20665,51.48837
3002,-0.15638,51.49491
3003,-0.15814,51.49305
3004,-0.1569,51.49508
3005,-0.2081,51.4885
3006,-0.15672,51.49313
3007,-0.29134,51.51091
3008,-0.02601,51.51151
3009,-0.03681,51.54386
3010,-0.16125,51.49123
3011,-0.17618,51.51383
3012,-0.12441,51.52593
3013,-0.23417,51.58848
3014,-0.21136,51.47141
3015,-0.11777,51.52779
3016,-0.17738,51.53966
3017,-0.0336801002917276,51.4440695596575
3018,-0.05985,51.52691
3019,-0.1097,51.38275
3020,-0.14951,51.51559
3021,-0.09678,51.36689
3022,-0.04711,51.42238
3023,-0.09565,51.3529
3024,-0.056156,51.555138
3025,-0.15365,51.49603
3026,-0.01899,51.50038
3027,-0.10653,51.48079
3028,-0.1811,51.52179
3029,-0.06211,51.54522
3030,0.14585,51.56119
3031,-0.23896,51.50228
3032,-0.22236,51.4997
3033,-0.07051,51.3923
3034,-0.2896,51.52193
3035,-0.16345,51.5191
3036,-0.08526,51.36431
3037,-0.18464,51.49616
3038,-0.05244,51.56093
3039,-0.18748,51.51405
3040,-0.06102,51.50456
3041,-0.1374115340436722,51.5198688135164
3042,-0.09282,51.37116
3043,-0.20919,51.48711
3044,-0.15821,51.51997
3045,-0.21057,51.48011
3046,-0.14016,51.49281
3047,-0.16598,51.5483
3048,-0.14838,51.49649
3049,-0.06317,51.63478
